time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,red,green,blue,alpha
2024-11-07 17:04:06.545067,25.68,100853.17,36.00,39.36,0.00,0.00,0.00,0.00,0.00,0.00,225,1,1,1,2
2024-11-07 17:04:07.032413,25.66,100848.75,36.03,39.73,0.00,0.00,0.00,0.00,0.00,0.00,395,0,0,0,1
2024-11-07 17:04:07.511317,25.64,100850.61,36.05,39.57,0.00,0.00,0.00,0.00,0.00,0.00,252,0,0,0,0
2024-11-07 17:04:07.991473,25.61,100851.59,36.06,39.49,0.00,0.00,0.00,0.00,0.00,0.00,227,0,0,0,1
2024-11-07 17:04:08.469981,25.61,100851.91,36.10,39.46,0.00,0.00,0.00,0.00,0.00,0.00,254,0,0,0,1
2024-11-07 17:04:08.952133,25.60,100853.97,36.12,39.29,0.00,0.00,0.00,0.00,0.00,0.00,157,2,2,1,5
2024-11-07 17:04:09.429538,25.57,100849.34,36.16,39.68,0.00,0.00,0.00,0.00,0.00,0.00,284,5,3,3,10
2024-11-07 17:04:09.912187,25.57,100854.77,36.18,39.26,0.00,0.00,0.00,0.00,0.00,0.00,140,2,1,1,5
2024-11-07 17:04:10.388339,25.56,100850.66,36.22,39.57,0.00,0.00,0.00,0.00,0.00,0.00,131,1,1,1,2
2024-11-07 17:04:10.872874,25.54,100855.20,36.25,39.19,0.00,0.00,0.00,0.00,0.00,0.00,131,1,1,1,3
2024-11-07 17:04:11.350934,25.52,100849.73,36.21,39.25,0.00,0.00,0.00,0.00,0.00,0.00,125,5,4,3,11
2024-11-07 17:04:11.833649,25.50,100854.34,36.23,39.26,0.00,0.00,0.00,0.00,0.00,0.00,175,2,2,2,5
2024-11-07 17:04:12.304526,25.49,100855.27,36.28,39.18,0.00,0.00,0.00,0.00,0.00,0.00,144,1,1,1,3
2024-11-07 17:04:12.788871,25.49,100858.39,36.29,38.92,0.00,0.00,0.00,0.00,0.00,0.00,157,0,0,0,1
2024-11-07 17:04:13.272131,25.47,100853.80,36.32,39.30,0.00,0.00,0.00,0.00,0.00,0.00,151,0,0,0,0
2024-11-07 17:04:13.750037,25.46,100853.77,36.36,39.31,0.00,0.00,0.00,0.00,0.00,0.00,110,0,0,0,0
2024-11-07 17:04:14.232165,25.45,100855.18,36.34,39.19,0.00,0.00,0.00,0.00,0.00,0.00,127,0,0,0,0
2024-11-07 17:04:14.706769,25.44,100853.59,36.40,39.32,0.00,0.00,0.00,0.00,0.00,0.00,142,0,0,0,0
2024-11-07 17:04:15.192618,25.44,100855.11,36.39,39.20,0.00,0.00,0.00,0.00,0.00,0.00,120,4,3,2,8
2024-11-07 17:04:15.670872,25.43,100856.30,36.40,39.10,0.00,0.00,0.00,0.00,0.00,0.00,144,8,6,5,16
2024-11-07 17:04:16.151675,25.42,100854.58,36.43,39.24,0.00,0.00,0.00,0.00,0.00,0.00,131,1,1,1,3
2024-11-07 17:04:16.632215,25.41,100856.61,36.45,39.07,0.00,0.00,0.00,0.00,0.00,0.00,180,1,1,0,1
2024-11-07 17:04:17.111490,25.40,100854.63,36.49,39.24,0.00,0.00,0.00,0.00,0.00,0.00,137,1,1,1,2
2024-11-07 17:04:17.586308,25.39,100853.95,36.49,39.29,0.00,0.00,0.00,0.00,0.00,0.00,156,0,0,0,1
2024-11-07 17:04:18.070893,25.38,100855.62,36.51,39.15,0.00,0.00,0.00,0.00,0.00,0.00,844,0,0,0,0
2024-11-07 17:04:18.551929,25.38,100855.20,36.52,39.19,0.00,0.00,0.00,0.00,0.00,0.00,849,0,0,0,0
2024-11-07 17:04:19.032842,25.37,100852.27,36.60,39.43,0.00,0.00,0.00,0.00,0.00,0.00,805,0,0,0,0
2024-11-07 17:04:19.504741,25.37,100852.52,36.60,39.41,0.00,0.00,0.00,0.00,0.00,0.00,873,1,1,1,2
2024-11-07 17:04:19.990353,25.37,100858.97,36.63,38.87,0.00,0.00,0.00,0.00,0.00,0.00,346,2,2,1,4
2024-11-07 17:04:20.466046,25.35,100857.50,36.65,39.00,0.00,0.00,0.00,0.00,0.00,0.00,450,1,1,1,1
2024-11-07 17:04:20.945164,25.33,100853.88,36.65,39.30,0.00,0.00,0.00,0.00,0.00,0.00,142,1,1,0,1
2024-11-07 17:04:21.430207,25.31,100852.67,36.70,39.40,0.00,0.00,0.00,0.00,0.00,0.00,104,0,0,0,1
2024-11-07 17:04:21.910835,25.32,100853.09,36.71,39.36,0.00,0.00,0.00,0.00,0.00,0.00,168,0,1,0,1
2024-11-07 17:04:22.390736,25.30,100853.60,36.74,39.32,0.00,0.00,0.00,0.00,0.00,0.00,226,1,1,0,1
2024-11-07 17:04:22.868249,25.29,100849.59,36.74,39.66,0.00,0.00,0.00,0.00,0.00,0.00,330,6,4,3,11
2024-11-07 17:04:23.353008,25.29,100855.40,36.73,39.17,0.00,0.00,0.00,0.00,0.00,0.00,238,7,5,4,14
2024-11-07 17:04:23.832227,25.30,100851.08,36.77,39.53,0.00,0.00,0.00,0.00,0.00,0.00,186,2,2,1,5
2024-11-07 17:04:24.311406,25.30,100853.28,36.80,39.35,0.00,0.00,0.00,0.00,0.00,0.00,128,4,3,3,9
2024-11-07 17:04:24.787042,25.31,100852.89,36.81,39.38,0.00,0.00,0.00,0.00,0.00,0.00,132,3,2,2,6
2024-11-07 17:04:25.271427,25.30,100850.54,36.85,39.58,0.00,0.00,0.00,0.00,0.00,0.00,149,2,2,1,5
2024-11-07 17:04:25.751906,25.30,100852.95,37.01,39.38,0.00,0.00,0.00,0.00,0.00,0.00,173,2,2,1,4
2024-11-07 17:04:26.226598,25.30,100853.83,37.18,39.30,0.00,0.00,0.00,0.00,0.00,0.00,147,2,1,1,3
2024-11-07 17:04:26.706691,25.30,100854.47,37.29,39.25,0.00,0.00,0.00,0.00,0.00,0.00,221,2,1,1,4
2024-11-07 17:04:27.190792,25.30,100850.28,37.33,39.60,0.00,0.00,0.00,0.00,0.00,0.00,178,2,1,1,3
2024-11-07 17:04:27.669586,25.30,100853.66,37.40,39.32,0.00,0.00,0.00,0.00,0.00,0.00,206,2,2,1,4
2024-11-07 17:04:28.147993,25.31,100854.83,37.35,39.22,0.00,0.00,0.00,0.00,0.00,0.00,201,2,2,1,4
2024-11-07 17:04:28.626020,25.30,100853.12,37.35,39.36,0.00,0.00,0.00,0.00,0.00,0.00,367,3,2,2,6
2024-11-07 17:04:29.112063,25.31,100853.05,37.31,39.37,0.00,0.00,0.00,0.00,0.00,0.00,439,3,2,2,5
2024-11-07 17:04:29.585721,25.30,100853.98,37.30,39.29,0.00,0.00,0.00,0.00,0.00,0.00,259,1,1,0,1
2024-11-07 17:04:30.071686,25.31,100853.38,37.21,39.34,0.00,0.00,0.00,0.00,0.00,0.00,166,2,1,1,3
2024-11-07 17:04:30.552084,25.30,100853.12,37.22,39.36,0.00,0.00,0.00,0.00,0.00,0.00,160,3,2,2,6
2024-11-07 17:04:31.026246,25.30,100853.02,37.19,39.37,0.00,0.00,0.00,0.00,0.00,0.00,276,7,5,4,14
2024-11-07 17:04:31.506178,25.28,100855.78,37.15,39.14,0.00,0.00,0.00,0.00,0.00,0.00,285,1,1,1,3
2024-11-07 17:04:31.987244,25.26,100855.73,37.19,39.14,0.00,0.00,0.00,0.00,0.00,0.00,183,3,2,2,7
2024-11-07 17:04:32.472049,25.26,100855.92,37.16,39.13,0.00,0.00,0.00,0.00,0.00,0.00,189,2,1,1,4
2024-11-07 17:04:32.952868,25.26,100855.02,37.13,39.20,0.00,0.00,0.00,0.00,0.00,0.00,226,1,1,0,1
2024-11-07 17:04:33.430219,25.24,100854.72,37.17,39.23,0.00,0.00,0.00,0.00,0.00,0.00,446,0,0,0,1
2024-11-07 17:04:33.905850,25.22,100853.45,37.23,39.33,0.00,0.00,0.00,0.00,0.00,0.00,391,0,0,0,1
2024-11-07 17:04:34.390907,25.22,100853.45,37.20,39.33,0.00,0.00,0.00,0.00,0.00,0.00,170,1,1,1,2
2024-11-07 17:04:34.870541,25.23,100854.14,37.22,39.47,0.00,0.00,0.00,0.00,0.00,0.00,155,1,1,1,3
2024-11-07 17:04:35.351180,25.23,100855.88,37.35,39.13,0.00,0.00,0.00,0.00,0.00,0.00,231,1,1,1,2
2024-11-07 17:04:35.825418,25.20,100847.54,37.35,39.83,0.00,0.00,0.00,0.00,0.00,0.00,137,1,1,0,1
2024-11-07 17:04:36.312466,25.18,100851.81,37.37,39.56,0.00,0.00,0.00,0.00,0.00,0.00,420,0,0,0,0
2024-11-07 17:04:36.788573,25.17,100851.58,37.35,39.49,0.00,0.00,0.00,0.00,0.00,0.00,154,0,0,0,0
2024-11-07 17:04:37.269564,25.17,100850.67,37.33,39.57,0.00,0.00,0.00,0.00,0.00,0.00,128,0,0,0,0
2024-11-07 17:04:37.750501,25.17,100855.28,37.32,39.18,0.00,0.00,0.00,0.00,0.00,0.00,310,1,1,1,2
2024-11-07 17:04:38.231814,25.17,100855.44,37.35,39.17,0.00,0.00,0.00,0.00,0.00,0.00,211,1,1,1,2
2024-11-07 17:04:38.710945,25.14,100855.39,37.31,39.17,0.00,0.00,0.00,0.00,0.00,0.00,232,1,1,1,2
2024-11-07 17:04:39.190519,25.13,100853.52,37.33,39.33,0.00,0.00,0.00,0.00,0.00,0.00,228,1,1,1,2
2024-11-07 17:04:39.671153,25.10,100853.52,37.29,39.33,0.00,0.00,0.00,0.00,0.00,0.00,276,0,0,0,1
2024-11-07 17:04:40.152199,25.09,100854.12,37.30,39.28,0.00,0.00,0.00,0.00,0.00,0.00,1483,1,1,1,3
2024-11-07 17:04:40.629627,25.10,100852.81,37.35,39.39,0.00,0.00,0.00,0.00,0.00,0.00,1407,2,2,1,4
2024-11-07 17:04:41.112100,25.07,100851.63,37.31,39.49,0.00,0.00,0.00,0.00,0.00,0.00,966,4,3,2,7
2024-11-07 17:04:41.584613,25.07,100852.38,37.34,39.42,0.00,0.00,0.00,0.00,0.00,0.00,1042,2,1,1,3
2024-11-07 17:04:42.071482,25.03,100853.09,37.32,39.36,0.00,0.00,0.00,0.00,0.00,0.00,1124,0,0,0,1
2024-11-07 17:04:42.550612,25.04,100853.99,37.37,39.29,0.00,0.00,0.00,0.00,0.00,0.00,842,0,0,0,1
2024-11-07 17:04:43.030119,25.02,100853.91,37.35,39.30,0.00,0.00,0.00,0.00,0.00,0.00,361,0,0,0,1
2024-11-07 17:04:43.504282,25.00,100850.42,37.38,39.59,0.00,0.00,0.00,0.00,0.00,0.00,204,1,1,1,2
2024-11-07 17:04:43.987305,25.00,100853.16,37.39,39.36,0.00,0.00,0.00,0.00,0.00,0.00,228,1,0,0,1
2024-11-07 17:04:44.472500,24.99,100847.12,37.38,39.86,0.00,0.00,0.00,0.00,0.00,0.00,250,0,0,0,1
2024-11-07 17:04:44.945251,24.98,100848.53,37.39,39.75,0.00,0.00,0.00,0.00,0.00,0.00,150,0,0,0,1
2024-11-07 17:04:45.428530,24.97,100849.62,37.43,39.65,0.00,0.00,0.00,0.00,0.00,0.00,492,0,0,0,1
2024-11-07 17:04:45.908164,24.96,100847.59,37.41,39.82,0.00,0.00,0.00,0.00,0.00,0.00,253,0,0,0,1
2024-11-07 17:04:46.387688,24.94,100846.67,37.43,39.90,0.00,0.00,0.00,0.00,0.00,0.00,111,0,0,0,1
2024-11-07 17:04:46.872017,24.94,100852.14,37.43,39.44,0.00,0.00,0.00,0.00,0.00,0.00,706,1,1,1,3
2024-11-07 17:04:47.350372,24.93,100850.91,37.43,39.55,0.00,0.00,0.00,0.00,0.00,0.00,965,0,0,0,1
2024-11-07 17:04:47.832251,24.92,100849.59,37.45,39.66,0.00,0.00,0.00,0.00,0.00,0.00,489,1,1,1,2
2024-11-07 17:04:48.308615,24.91,100848.74,37.45,39.73,0.00,0.00,0.00,0.00,0.00,0.00,495,0,0,0,1
2024-11-07 17:04:48.790506,24.90,100851.50,37.51,39.50,0.00,0.00,0.00,0.00,0.00,0.00,161,0,0,0,1
2024-11-07 17:04:49.270793,24.90,100850.05,37.51,39.62,0.00,0.00,0.00,0.00,0.00,0.00,215,0,0,0,1
2024-11-07 17:04:49.747469,24.88,100851.09,37.50,39.53,0.00,0.00,0.00,0.00,0.00,0.00,144,2,1,1,3
2024-11-07 17:04:50.232642,24.87,100850.41,37.53,39.59,0.00,0.00,0.00,0.00,0.00,0.00,280,6,4,4,13
2024-11-07 17:04:50.712331,24.86,100850.86,37.53,39.55,0.00,0.00,0.00,0.00,0.00,0.00,204,3,2,2,7
2024-11-07 17:04:51.188673,24.85,100850.55,37.53,39.58,0.00,0.00,0.00,0.00,0.00,0.00,165,4,3,2,8
2024-11-07 17:04:51.671281,24.84,100849.81,37.54,39.64,0.00,0.00,0.00,0.00,0.00,0.00,202,1,1,1,2
2024-11-07 17:04:52.152376,24.83,100848.61,37.59,39.74,0.00,0.00,0.00,0.00,0.00,0.00,192,0,0,0,1
2024-11-07 17:04:52.630647,24.83,100850.64,37.59,39.57,0.00,0.00,0.00,0.00,0.00,0.00,119,1,1,0,1
2024-11-07 17:04:53.107804,24.82,100852.30,37.61,39.43,0.00,0.00,0.00,0.00,0.00,0.00,116,1,1,1,3
2024-11-07 17:04:53.589861,24.82,100850.05,37.62,39.62,0.00,0.00,0.00,0.00,0.00,0.00,122,0,0,1,1
2024-11-07 17:04:54.070332,24.81,100849.30,37.68,39.68,0.00,0.00,0.00,0.00,0.00,0.00,331,0,1,1,1
2024-11-07 17:04:54.544978,24.80,100851.03,37.67,39.54,0.00,0.00,0.00,0.00,0.00,0.00,122,1,1,1,2
2024-11-07 17:04:55.030423,24.80,100850.03,37.73,39.62,0.00,0.00,0.00,0.00,0.00,0.00,116,3,2,2,7
2024-11-07 17:04:55.505597,24.79,100853.57,37.72,39.32,0.00,0.00,0.00,0.00,0.00,0.00,99,3,2,2,6
2024-11-07 17:04:55.987514,24.80,100852.99,37.73,39.37,0.00,0.00,0.00,0.00,0.00,0.00,328,3,2,2,7
2024-11-07 17:04:56.469192,24.79,100854.23,37.72,39.27,0.00,0.00,0.00,0.00,0.00,0.00,192,2,1,1,4
2024-11-07 17:04:56.946305,24.78,100854.30,37.75,39.26,0.00,0.00,0.00,0.00,0.00,0.00,138,0,1,1,1
